CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsReligiousHate
UgysaIdEoX6mhsTapI14AaABAg,cT14IbTDW2c,i do not get it are not they protesting to like the wrong people,False,False,False,False,False,False,False,False
UgyvoZHfxfi61AdK8TB4AaABAg,cT14IbTDW2c,can t you just stand on the side of the freeway instead of blocking thousands of cars,False,False,False,False,False,False,False,False
UgyZEc_uJD4vYnPrVrF4AaABAg,cT14IbTDW2c,if a patient is ever in an ambulance during this and get injured worse because they can t make it to the hospital the protestors should be liable and if they die then the protestors should be charged with man slaughter,True,True,False,True,False,False,False,False
UgyzLLxqkDmZuUjzEzZ4AaABAg,cT14IbTDW2c,you should be legally allowed to run them down with no consequences,True,True,False,True,False,False,False,False
UgyzusIwl5ZLuxzwqcd4AaABAg,cT14IbTDW2c,give me the keys to a county snowplow i will get that road open asap,True,True,False,True,False,False,False,False
Ugz2VPdKFw4EYB9K3eJ4AaABAg,cT14IbTDW2c,and if my kid did that i would beat the shit out of him,True,True,False,True,True,False,False,False
Ugz6EEhwYEn3AbhrPJh4AaABAg,cT14IbTDW2c,if this happen i would drive though them if i have to n if a cop does that shit then they mess up letting them finish what they have to say like have need to get home or work u see how long that line of cars was holding people up for there bullshit,True,True,True,True,False,False,False,False
Ugz6twWBrqe70jW9z6J4AaABAg,cT14IbTDW2c,idiotz,True,True,False,False,False,False,False,False
Ugz7CcHZjpOHvajlZrJ4AaABAg,cT14IbTDW2c,stupid niggers,True,False,False,False,False,True,True,False
Ugz7lS0OMX9VAL_UXp94AaABAg,cT14IbTDW2c,i do not give a fuck what it is they are protesting about do not block fucking traffic you cunts why piss on everyone else day honestly such cunts there should be a law where if you intentionally block traffic drivers reserve the right to run you the fuck over it just quickening the darwinism process anyway,True,True,False,False,True,False,False,False
Ugz8uVdEHIiNFvrakgV4AaABAg,cT14IbTDW2c,how did they get the time off from work jk,False,False,False,False,False,False,False,False
Ugz9ivFXd1rsMNs395p4AaABAg,cT14IbTDW2c,those dumb fucks screwing fellow citizens over instead of protesting against the police,True,True,False,False,False,False,False,False
UgzAej8Aoh233cA7cPh4AaABAg,cT14IbTDW2c,i would ve pressed my m button and shoot the tsar bombar outta my car into them,True,True,False,True,False,False,False,False
UgzEiqkk2CCuMaxuPvZ4AaABAg,cT14IbTDW2c,everyone wants to be the next mlk but the issue is that there are not problems in the us anymore that require another mlk,False,False,False,False,False,False,False,False
UgzFhLRYl2-Jw_RjykN4AaABAg,cT14IbTDW2c,it hilarious seeing these morons get hit by cars,True,True,False,True,False,False,False,False
UgzFZGnqcjZcW7wejI54AaABAg,cT14IbTDW2c,run them over,True,True,False,True,False,False,False,False
UgzGP9zuUw8tkaH1kJh4AaABAg,cT14IbTDW2c,how not to do a protest,False,False,False,False,False,False,False,False
UgzjY5FCQAraiLWUyid4AaABAg,cT14IbTDW2c,i understand the point black lives do matter but blocking off traffic like that like wth is that gonna do there is people that need to go places hospitals family work etc and this to me is just plane stupid,True,True,False,False,False,False,False,False
UgzlVLIiuPxm40LF05d4AaABAg,cT14IbTDW2c,obstructing interstate commerce is a federal felony offence  the cops are useless  blm is the democrats modern version of the racist terroristic kkk they also created  these are not protesters they are rioters  the drivers of the first row of cars are wimps  imagine dying in a ambulance stopped in a traffic jam miles long,True,True,False,False,False,False,False,False
UgzmyfZubK750G95yuV4AaABAg,cT14IbTDW2c,where are the trucks with foghorns,False,False,False,False,False,False,False,False
UgzPfkOk-wV9vzwGBt94AaABAg,cT14IbTDW2c,these people did more to hurt their cause than help it that day no one that is rational is on the blacklivesmatter side anymore,False,False,False,False,False,False,False,False
UgztoypC8DOmpTDbbI94AaABAg,cT14IbTDW2c,a supra needs to let off if that happens,False,False,False,False,False,False,False,False
UgztQfNqz2zUnZYpUZJ4AaABAg,cT14IbTDW2c,signs saying black lives matter and they are blocking black and white people wtf,True,True,False,True,False,False,False,False
UgzTz5Oub5ioq6ODC914AaABAg,cT14IbTDW2c,should have dealt with them with force,False,False,False,False,False,False,False,False
UgzW7M99erZM-ouQ0yV4AaABAg,cT14IbTDW2c,drive through them,True,True,False,True,False,False,False,False
UgzWOM1fvgg5rw_W1XB4AaABAg,cT14IbTDW2c,stupid american,True,False,False,False,False,True,True,False
UgzwrS37qzfArRXP80p4AaABAg,cT14IbTDW2c,if it was me i would have just kept going if you get hit you get hit i would slowly push my way through ppl who did that need to grow the fuck up,True,True,False,True,False,False,False,False
Ugzxit7UlcE33xXThIt4AaABAg,cT14IbTDW2c,it should be a law if there a protesters blocking the street you should be leagaly allowed to run them over,True,True,False,True,False,False,False,False
UgzXPP-nnSNB9qnH7zh4AaABAg,cT14IbTDW2c,pepper spray the cunts they will run,True,True,False,True,True,False,False,False
UgzYz6sKfL9eDiVZ1DR4AaABAg,cT14IbTDW2c,bunch of pussies who have nothing better to do than to cry about problems that are only escalated because they do stupid shit like this,True,True,False,False,True,False,False,False
Ugg_G6d9ehvFo3gCoAEC,dDbRyFIkNII,i am not informed  about what exactly is going on but that was fucked up i am trying to find reliable resources to understand this i cannot believe that it is  and thing like this is still happening,False,False,False,False,False,False,False,False
UghAbXMwBZQ043gCoAEC,dDbRyFIkNII,the people in ferguson have to loot the oly thing the goverment cares about is the economy fuck it up n they will make an effort to stop crooked cops,True,True,False,True,True,False,False,False
UghmIbTYT8V0Y3gCoAEC,dDbRyFIkNII,good quality,False,False,False,False,False,False,False,False
Ugi-AutQK-PGmHgCoAEC,dDbRyFIkNII,wow,False,False,False,False,False,False,False,False
Ugj4CNrg0w8ufngCoAEC,dDbRyFIkNII,welcome to new world order,True,True,False,True,False,False,False,False
Ugj-DZyJ6rJBOXgCoAEC,dDbRyFIkNII,who the hell cares if there are people peacefully protesting if the police feels threatened they are gonna act i say blow them fuckers in the face with some tg that is what follows a riot,True,True,False,True,True,False,False,False
Ugw5-xcVE7UQ-Su23j94AaABAg,dDbRyFIkNII,i want to toss one of those gernades lol not at anyone of course but at a range that would be the fucking shit,True,True,False,False,True,False,False,False
UgwXBmS_l1k2AHONWTd4AaABAg,dDbRyFIkNII,ah memories btw you brought the fireworks,False,False,False,False,False,False,False,False
Ugyq7vvHf_dWdP8HIAB4AaABAg,dDbRyFIkNII,stuff like this is one of the reasons why people associate violence and danger with black people,True,False,False,False,False,True,True,False
UgzaLrs8IAzhKyib03F4AaABAg,dDbRyFIkNII,that was awesome,False,False,False,False,False,False,False,False
Ugg_tHGB8ZFbpXgCoAEC,dG7mZQvaQDk,i love this lady we need more strong women like peggy hubbard,False,False,False,False,False,False,False,False
Ugg06ovk58usR3gCoAEC,dG7mZQvaQDk,peggy im a native american and i love you honey,False,False,False,False,False,False,False,False
Ugg0vtBhu5PCu3gCoAEC,dG7mZQvaQDk,huge wisdom here for anyone that has ears to listen,False,False,False,False,False,False,False,False
Ugg2DE0cw-u_DXgCoAEC,dG7mZQvaQDk,mrs hubbard you get it jamyla bolden died so needlessly,False,False,False,False,False,False,False,False
Ugg9Nkij19Uts3gCoAEC,dG7mZQvaQDk,amen amen sister you go you strong black woman i got your back,False,False,False,False,False,False,False,False
UggAljyL41lywHgCoAEC,dG7mZQvaQDk,a stand up woman speaking the truth i applaud you you have more guts then most young lady,False,False,False,False,False,False,False,False
UggBE-midsOcxXgCoAEC,dG7mZQvaQDk,peggy you are blessed with so much courage heart thank you for your honesty passion in this matter whatawoman,False,False,False,False,False,False,False,False
UggFa6gKjS21nHgCoAEC,dG7mZQvaQDk,this lady should be the first guest speaker at all of al sharpton s rallies seriously,False,False,False,False,False,False,False,False
UggfMgHywO3pmHgCoAEC,dG7mZQvaQDk,i love this woman this is a voice that matters fuck black lives matter,True,True,False,False,False,False,False,False
UggIk5feB00KE3gCoAEC,dG7mZQvaQDk,thats a real parent a real mother nothing but real talk right there she learned well from her mom a voice of truth in a sea of bullshit,False,False,False,False,False,False,False,False
UggJvtBuY7918HgCoAEC,dG7mZQvaQDk,finally a black person with a unbiased opinion an incredibly high percentage of black lives are lost among themselves and only an extremely small fraction from police black people need to take responsibility for their violence,True,False,False,False,False,True,True,False
UggkkDy5aXNO-HgCoAEC,dG7mZQvaQDk,thank you for the truth and speaking for the innocent,False,False,False,False,False,False,False,False
UggLqnLTe5a1sngCoAEC,dG7mZQvaQDk,this is sad disgrace to all black people,True,True,False,False,False,False,False,False
Uggma-nkAiK-eXgCoAEC,dG7mZQvaQDk,my mother told me the same thing god bless this woman,False,False,False,False,False,False,False,False
UggomkAIZriFfXgCoAEC,dG7mZQvaQDk,this gal calls it spot on way to go ms peggy way to go,False,False,False,False,False,False,False,False
UggPDp4D0K-7xngCoAEC,dG7mZQvaQDk,when i c the blk lives matter bullshit witch i call bullshit  black people were killed in a five period in newark nj where were they i call bullshitb,True,True,False,True,True,False,False,False
UggQG0KuU_-llXgCoAEC,dG7mZQvaQDk,love it i same the saem thing go peggy stupid ya killing ya selves more quicker than stlpd could ever wakeup,False,False,False,False,False,False,False,False
UggrbvWF1tW0pHgCoAEC,dG7mZQvaQDk,niggas love being the victim in any situation that why i separate my from them and other black people need to do the same,True,False,False,False,False,True,True,False
UggrZgZguxyXq3gCoAEC,dG7mZQvaQDk,oh that politicians had the same style of oratory peggy hubbard in one short video rings out a message that is loud and clear to those who will listen ok i am in england and thankfully we do not have a gun culture but i have seen enough of the american scene in my time to know that peggy drops all the hang wringing crap to tell it as it is her words should be written down and posted in the white house mavbe someone there would listen and act,False,False,False,False,False,False,False,False
Uggs4V2kJ0QPg3gCoAEC,dG7mZQvaQDk,everyone share this this women is awesome,False,False,False,False,False,False,False,False
UggSA9NX_RN3VXgCoAEC,dG7mZQvaQDk,this is real black leadership real revolutionary radicalism,False,False,False,False,False,False,False,False
UggsmHAjXe_lhXgCoAEC,dG7mZQvaQDk,respect,False,False,False,False,False,False,False,False
UggSpMI7lKPnc3gCoAEC,dG7mZQvaQDk,thanks for being a voice of sanity in the black community peggy,False,False,False,False,False,False,False,False
UggVkCi8HJdrVHgCoAEC,dG7mZQvaQDk,wow people like me cannot say these things she rightly says because the pc police will get offended tag me as racist and therefore no truth i might speak is given credence society as we know it but her speaking the truth magnifies it like no one else could why are not we elevating people like her to school boards city councils mayors state and national office,False,False,False,False,False,False,False,False
UggWOhAGPSANkHgCoAEC,dG7mZQvaQDk,and she a us navy vet mad respect,False,False,False,False,False,False,False,False
UggZTfTyS3k6ZngCoAEC,dG7mZQvaQDk,day day thisisacommentary here some truth for you,False,False,False,False,False,False,False,False
Ugh3UPrEeTTHtHgCoAEC,dG7mZQvaQDk,so this bitch is talking about people like dylan roof james holmes jared loughner jerad miller tim mcveigh jared loughner jim david adkisson paul hill scott roeder frazier glen miller jr elliot rodger buford o furrow john r houser etc then right,True,True,False,False,False,False,False,False
Ugh5BW50pf-9PngCoAEC,dG7mZQvaQDk,thank you for being real when i heard about the little girl i thought the same thing where is the rage the media and who is ever behind them want to promote racial tensions and nobody in the black community wants to talk about the elephant in the room its almost like everything in the media and music scene promotes a thug life,False,False,False,False,False,False,False,False
Ugh5YyQl1LLLcHgCoAEC,dG7mZQvaQDk,peggy is my hero,False,False,False,False,False,False,False,False
Ugh9ieGAQW1ZdHgCoAEC,dG7mZQvaQDk,awesome women,False,False,False,False,False,False,False,False
Ugh9NJ5VcQj8fngCoAEC,dG7mZQvaQDk,i think alot of black people are tired with gun violence and gangs and ignorance in their communities and want it to stop and yes their are bad people of all races but whats gets to me with that statement when you talk about things in the black commuity people are so quick to say their are bad people in every race and say your putting blacks down when you just want your people do better and caring their selfs in a repectful way,False,False,False,False,False,False,False,False
Ugh9-XU9MBpdPHgCoAEC,dG7mZQvaQDk,tips hat to this class a lady well spoken,False,False,False,False,False,False,False,False
UghblI9yzalDUXgCoAEC,dG7mZQvaQDk,if only more black people were like her,False,False,False,False,False,False,False,False
UghcaI1aYuZeLngCoAEC,dG7mZQvaQDk,she is right blacks are in the shitter because of themselves not the white man,True,True,False,False,True,False,False,False
UghcJ70N2jvmUXgCoAEC,dG7mZQvaQDk,obama should be saying exactly what this lady is saying instead he defending the thugs she should clean up her language however,True,False,False,False,False,True,True,False
UghFiMPAIdHjUXgCoAEC,dG7mZQvaQDk,so proud of a woman mother that stands on principle morality just plain common sense and not afraid to go against the tide of her cultures wrong path kudos to you peggy also to the mother of the  kids in hattiesburg ms that killed  police officers then stands up and takes responsibility as we all should you two are wonderful role models and my latest heroines,False,False,False,False,False,False,False,False
UghhqzDBAgfZFXgCoAEC,dG7mZQvaQDk,basically she doing more than talking black lives do matter but i guess when looting and rioting take place only for an asshole whose robbed and druged up the community she hits on all points and was on cnn she believes there is police brutality and wants reforms she knows theres racism but she also knows nobody is going to take a fucking second look at black rights till black people take a stand against self destruction,False,False,False,False,False,False,False,False
UghhReguIiBXz3gCoAEC,dG7mZQvaQDk,i have spread this video everywhere awesome,False,False,False,False,False,False,False,False
UghI04c2fnCXw3gCoAEC,dG7mZQvaQDk,thank you peggy,False,False,False,False,False,False,False,False
Ughj539YD_W0mHgCoAEC,dG7mZQvaQDk,the female uncle ruckus,False,False,False,False,False,False,False,False
UghJfuhlGySl5XgCoAEC,dG7mZQvaQDk,well damn good for her,False,False,False,False,False,False,False,False
UghjSQWibrNXbHgCoAEC,dG7mZQvaQDk,im a white person who always thought everyone should be treated fairly with blm and creating a bunch of bull and threatening my life and others by making it harder for cops to take out the bad guys maybe not drawing their weapon fast enough or killing the spirit of being a hero or killing the spirit of not putting out  and doing just enough to comply no more rushing into burning houses type of thing from a few bad cops and with the neighborhood gangs in my neighborhood having the heat taken off them emboldening them and not the spirit of all lives matter a form of racism in itself blm is causing a feeling that black lives do not matter peggy gave me hope there is still hope that there is still intelligence in the black community so maybe we can still all live together i am one less white guy willing to join the kkk because of peggy not blm,True,False,False,False,False,True,True,False
Ughk89bvzTZ5n3gCoAEC,dG7mZQvaQDk,i agree with this sista,False,False,False,False,False,False,False,False
UghkOHwrD0EFVXgCoAEC,dG7mZQvaQDk,as a black person all i have to say is thank you for speaking the truth too many blacks out there causing trouble dressing like idiots and bring trouble to themselves killing eachother causing crimes then they complain the police are after them when they are up to no good i am just glad my parents grew me up properly i stayed away from the garbage,True,False,False,False,False,True,True,False
UghLKEjKvHMPI3gCoAEC,dG7mZQvaQDk,thank you mrs hubbard i am so happy that you said what needs saying blacks are allowing their neighborhoods to be destroyed by themselves black mother stand up and be counted black fathers keep your ass home and help raise your children peggy chief i have your back fair winds and following seas shipmate slap heard round the world needs to happen a whole lot more my sisters,False,False,False,False,False,False,False,False
UghlxE3O2KiW0XgCoAEC,dG7mZQvaQDk,you go girl have listened twice retweeted twice first from gateway pundent second from youtube god bless ms hubbard and god speed with your vid,False,False,False,False,False,False,False,False
Ughn4r9O-Nhkz3gCoAEC,dG7mZQvaQDk,great video thank you peggy,False,False,False,False,False,False,False,False
Ugho94xeAVZ7NngCoAEC,dG7mZQvaQDk,this brave woman brought tears to my eyes,False,False,False,False,False,False,False,False
UghOMcTf-0StdHgCoAEC,dG7mZQvaQDk,peggy hubbard for president,False,False,False,False,False,False,False,False
UghqvIGI8ffj3XgCoAEC,dG7mZQvaQDk,very respectable woman,False,False,False,False,False,False,False,False
UghS3N0TuPkVzXgCoAEC,dG7mZQvaQDk,too much logic and intelligence she must be mixed race with some intelligent white dna in her,True,False,False,False,False,True,True,False
UghtUAixv0nBhHgCoAEC,dG7mZQvaQDk,amen tell it like it is sister amen,False,False,False,False,False,False,False,False
UghV9yjXGfrPXngCoAEC,dG7mZQvaQDk,we need more people like peggy hubbard i support her as mother of the year with common sense,False,False,False,False,False,False,False,False
Ughxvpwf-pvcs3gCoAEC,dG7mZQvaQDk,i think i just fell in love,False,False,False,False,False,False,False,False
UghZ4FemHXJvdXgCoAEC,dG7mZQvaQDk,one must be fucking stupid if one attacks a police officer and expects to get away with it without any response from the police,True,True,False,False,True,False,False,False
UghzyVkP2QyrDHgCoAEC,dG7mZQvaQDk,i never heard of this woman before but i am loving what she is saying this message is too valuable not to get out there thanks for posting,False,False,False,False,False,False,False,False
Ugi2mKmoNhVvB3gCoAEC,dG7mZQvaQDk,hit the nail on the head black lives matter guess not when they keep killing each other over stupid shit like gang loyalty and selling drugs instead of getting an education so you are able to get out of the getto your in i take my hat off to those parents who raise there chlidren to have values and pride in who they are cause those are the ones who will make a difference not the drug dealing gang bangers the only difference there going to makeis one less for the holiday dinners,False,False,False,False,False,False,False,False
Ugi47Eld1QATNXgCoAEC,dG7mZQvaQDk,dear peggy can you please be all of our mother and run for president,False,False,False,False,False,False,False,False
Ugib2A3yAXk6S3gCoAEC,dG7mZQvaQDk,plenty of white people do care but when they have the exact same views as this woman they are deemed racist i stopped caring,False,False,False,False,False,False,False,False
UgiBiwBL8fQNZHgCoAEC,dG7mZQvaQDk,look deeper into why this happens all over black people did not put black people in this situation we are all in as black people hope she learns her history,False,False,False,False,False,False,False,False
UgiCLhgoEYmK03gCoAEC,dG7mZQvaQDk,i love this woman wish there were more like her it would certainly help the cause if more were on the same page,False,False,False,False,False,False,False,False
UgiDEoauMjZ5AngCoAEC,dG7mZQvaQDk,that just cruel of her as a mom,False,False,False,False,False,False,False,False
UgiDRFxEd3lXsHgCoAEC,dG7mZQvaQDk,she spoke what on others want to say,False,False,False,False,False,False,False,False
UgidWMSFYmz_mHgCoAEC,dG7mZQvaQDk,this women should get the nobel peace prize instead of that antichrist obama,False,False,False,False,False,False,False,False
UgiFAwQp3PHa83gCoAEC,dG7mZQvaQDk,bravo,False,False,False,False,False,False,False,False
UgiFcOu0kpU9Q3gCoAEC,dG7mZQvaQDk,correction black ppl have never been the most violent ppl on this planet now some of what she is saying is true but when it comes to this black on black crime shit do not just single my race out when the same shit happens with other races all across the globe,True,True,False,False,True,False,False,False
Ugig_n0opz8ZeHgCoAEC,dG7mZQvaQDk,i am sure michael brown knew the killer of the young girl and considered him his homeboy,False,False,False,False,False,False,False,False
UgiGY5J-nefDBHgCoAEC,dG7mZQvaQDk,i love you peggy,False,False,False,False,False,False,False,False
UgihSHhY4D6RH3gCoAEC,dG7mZQvaQDk,yeah what she said save us some tax dollars so we can buy parts for are harleys and ars lolol,False,False,False,False,False,False,False,False
UgijGlOjRf7hgngCoAEC,dG7mZQvaQDk,peggy i know there are many more fine black women and men like you who are sick and tired of the violence and the blame thanks for speaking up,False,False,False,False,False,False,False,False
UgiMcpkO3TLefngCoAEC,dG7mZQvaQDk,awesome job peggy thank you for telling it how it is and the truth westandwithpeggyhubbard,False,False,False,False,False,False,False,False
UgiMWjxMr-h5s3gCoAEC,dG7mZQvaQDk,that community should be marching for peace hand in hand for the girl that was killed sitting in her home doing homework she deserves at least that or society has let her down maybe al sharpton will lead,False,False,False,False,False,False,False,False
UgioKj2LFNcorngCoAEC,dG7mZQvaQDk,truth delivered with the courage of conviction not political correctness reaches the hearts and minds of the honest productive and hard working people this lady says it like it is,False,False,False,False,False,False,False,False
UgiovVFNjWPUJngCoAEC,dG7mZQvaQDk,right on dynamite,False,False,False,False,False,False,False,False
UgiP6G4sPnNUFXgCoAEC,dG7mZQvaQDk,you see if blacks speak the truth and do not conform to the norm they are considered uncle tom and sell outs,False,False,False,False,False,False,False,False
UgiTvwSX5Z1bzXgCoAEC,dG7mZQvaQDk,so now a days if you are conservative support the confederate flag denies racism and criticize black people you are deemed a hero by white people lmao please get this white woman in black face off my screen,True,False,False,False,False,True,True,False
UgiU3wgEiODazXgCoAEC,dG7mZQvaQDk,real strong black woman not afraid to speak the truth,False,False,False,False,False,False,False,False
UgiW5j_mTeEZ3XgCoAEC,dG7mZQvaQDk,peggy i love your video and i once use to stand for black lives matters but now they are using it as an excuse to get away with crime i know a lot of good blacks who would like their voices heard but their voices are silenced because of this nationwide uproar of black lives matters and their afraid if they say something they could be the next victim,False,False,False,False,False,False,False,False
UgixdxuPaLDtAXgCoAEC,dG7mZQvaQDk,okay blacklivesmovent thugs stop with this carp u wanna stand up for a murder but yet a child died by gettin shoot in the cheast all becasue u all wanna act like the plant of the apes movie all because of this excuse me black are killing other blacks and u wanna come after cops and white ppl and call us names rastist names all because u dont get it try lisening to the lawa obeying the the law and stop shooting inncent ppl for you own benfits all of u guys killing other ppl need to be in jail,True,False,False,False,False,True,True,False
UgiYmeHQGlK1X3gCoAEC,dG7mZQvaQDk,you freakin go girl,False,False,False,False,False,False,False,False
Ugj4EBpIx3VZw3gCoAEC,dG7mZQvaQDk,amen peggy hubbard color makes no difference it the person on the inside the innocent nine year old little girl is the one attention should have been on some people just want to cause chaos black and white all of what is going on is exactly what obama wanted now look at our country and this mess that it in i admire your courage and telling it like it is peggy hubbard,True,False,False,False,False,True,True,False
Ugj4qfkf_LybFHgCoAEC,dG7mZQvaQDk,one race the human race,False,False,False,False,False,False,False,False
Ugj5MKvyX16BlngCoAEC,dG7mZQvaQDk,omg she is putting it all out there telling the truth it hard but it true,False,False,False,False,False,False,False,False
Ugj6D2gOXUlNNHgCoAEC,dG7mZQvaQDk,before integration black people had their own schools business and banks after integration they lost every thing,True,True,False,True,False,False,False,False
Ugj6Z_0sLPBlSHgCoAEC,dG7mZQvaQDk,no leave it alone do not take it down,False,False,False,False,False,False,False,False
Ugj7onbAIhP0jXgCoAEC,dG7mZQvaQDk,wake up black people,False,False,False,False,False,False,False,False
Ugj9BpURKo9iMXgCoAEC,dG7mZQvaQDk,this older white conservative says peggy for vice president could you imagine a trump hubbard ticket woweee wow,False,False,False,False,False,False,False,False
Ugj9q6R3gxZpj3gCoAEC,dG7mZQvaQDk,pretty woman dang,False,False,False,False,False,False,False,False
UgjAHpyfhRA_C3gCoAEC,dG7mZQvaQDk,leave the video sometimes the truth hurts thank you for posting the video,False,False,False,False,False,False,False,False
UgjAkZxH7p-SjHgCoAEC,dG7mZQvaQDk,ask your fellow white liberal press networks and blogs to post this they wo not they cringe at black conservatism,True,True,False,True,False,False,False,False
UgjBrQHB44Y6yHgCoAEC,dG7mZQvaQDk,she said i need new parts for my harley lol,False,False,False,False,False,False,False,False
Ugjd5gn07ocXsngCoAEC,dG7mZQvaQDk,thank you finally a powerful voice for the truth from the black community  of black killings are perpetrated by blacks for the most part even the  of black murders by non blacks are not directed at innocent black citizens but rather drug or gang related donald trump star parker i hope you are aware of peggy hubbard comments and address this issue as honestly as she has there needs to be a seat at the table for ms hubbard in the trump campaign and administration race mongers like obama eric holder pelosi reid jessie jackson al sharpton the naacp the congressional black caucus congressional democrats of all ethnicities and on all levels of government and the mainstream media have all conspired over the last  years to turn viable black communities into government dependent ghettos by knowingly advancing a false narrative of systemic white conservative racism perhaps their greatest accomplishment is the destruction of the black nuclear family seventy two percent of black children are born to single mothers why get married or limit the number of children you have when obama and the progressives will gladly extort taxpayer money to take care of you and your illegitimate children in exchange for guaranteed votes to keep themselves in power this master plan and policy insures generations of newly created disaffected and dysfunctional adults who will necessarily become democratic voters if the race hustlers mentioned above reacted in the same way to black on black killings they could go into those neighborhoods and with their power wipe out all the gangs minimize the drug use and give the community some real hope and change it will never happen they need black communities to be dependent and feel hopeless in order to maintain their power and control they are living the good life off the backs of their own people while deceiving them into thinking they care just think if these purveyors of lies and damn lies could not make race an issue over the past  years they would have to get real jobs like the rest of us,False,False,False,False,False,False,False,False
UgjDBfCDKT037ngCoAEC,dG7mZQvaQDk,peggy i tip my hat to you,False,False,False,False,False,False,False,False
UgjDETjpfRQL6HgCoAEC,dG7mZQvaQDk,i love her every thug deserves a slug,True,False,False,False,False,True,True,False
UgjfCR2P4UuH6XgCoAEC,dG7mZQvaQDk,body cams should also air what the police run into day to day not just when the cop screws up,False,False,False,False,False,False,False,False
UgjFfog2XHgasngCoAEC,dG7mZQvaQDk,reasonburger twitter powerful blunt force trauma powerful i hope your words change the thinking of those whose concern for black lives is so misplaced thank you for sharing,False,False,False,False,False,False,False,False
UgjgN-JVPu49LHgCoAEC,dG7mZQvaQDk,peggy hubbard for president,False,False,False,False,False,False,False,False
UgjIO0MtrVIAtXgCoAEC,dG7mZQvaQDk,i agree with most what you said but i cannot trust police if they wo not arrest crooked pedophile protecting treasonous politicans same thing for military people,True,True,False,True,False,False,False,False
UgjJKgiUy9A1F3gCoAEC,dG7mZQvaQDk,blacklivesmatter was built on deceit and lies,True,True,False,True,False,False,False,False
UgjNs-GTt9JfJXgCoAEC,dG7mZQvaQDk,i dont like generalizations as she used it in her rant but to her main point she is right chris rock said it best there are black people and there are niggaz a nigga morns a killer that got gunned down in the street a black person mourns the loss of innocent human life such as the little girl that got murdered based on comments here the black to nigga ratio is dropping,True,False,False,False,False,True,True,False
Ugjpu_RMQN7KuHgCoAEC,dG7mZQvaQDk,i will tell you what is even more taboo to talk about something the news media wo not touch with a ten foot pole black on white crime blacks sexually assaulted over   white women in  but fewer than  black women were sexually assaulted by white men yes i used  because the boj does not make these stats available online anymore stating that these statistic may be inflammatory to certain ethnic groups and this is only the tip of the iceberg,False,False,False,False,False,False,False,False
Ugjqg9qKsdKAwHgCoAEC,dG7mZQvaQDk,peggy you should watch life leadership revolution videos these people are very smart and very good mentors really think if you did some research and training you would be a great leader keep up the great work,False,False,False,False,False,False,False,False
UgjqKp49qALNEngCoAEC,dG7mZQvaQDk,the best and most honest black people i have ever know,False,False,False,False,False,False,False,False
UgjrudxM-7eVlXgCoAEC,dG7mZQvaQDk,bam she said it all,False,False,False,False,False,False,False,False
UgjsEoszg2O3FngCoAEC,dG7mZQvaQDk,god bless this lady i wish there were more people like her with the same intelligence god bless that little girl who lost her life to thugs it so sad and not a single one of those animals cares black lives matter my ass it is innocent lives matter,False,False,False,False,False,False,False,False
UgjUz4zD_kU1gHgCoAEC,dG7mZQvaQDk,as a black man i have to say this is needed just as the black lives matter message is needed its not either or its both and,False,False,False,False,False,False,False,False
UgjV0NgtU8Mo_HgCoAEC,dG7mZQvaQDk,ms hubbard i have absolute respect for you wish you would run for office any level you got bigger balls than most male politicians you call it like it is bravo,False,False,False,False,False,False,False,False
Ugjv6x4UifOPc3gCoAEC,dG7mZQvaQDk,well said peggy your message should be shared with everybody,False,False,False,False,False,False,False,False
UgjyqKPg0AyI1HgCoAEC,dG7mZQvaQDk,mansur ball bey was not a thug he worked at fedex and was not in the house being served by a warrant he is not on any video brandishing a gun he was shot in the back which is illegal in the us for a police officer to do the st louis pd is not releasing data because they know they shot and killed him in error ball bey has no criminal record what hubbard is doing is illegal she is going on national tv and slandering the ball bey son frankly i would sue her,False,False,False,False,False,False,False,False
Ugw8oB7g7rqpvTdHkId4AaABAg,dG7mZQvaQDk,after watching the second part of rest in power the trayvon martin story i just had the urge to watch this again,False,False,False,False,False,False,False,False
UgxQlfvkXLc2Ar7dZ_t4AaABAg,dG7mZQvaQDk,https youtu be qlpgdyvx dm really black people are the most violent,False,False,False,False,False,False,False,False
Ugz-BV9zIAQdqf1iUNx4AaABAg,dG7mZQvaQDk,thank you for speaking out on the problems in the black community,False,False,False,False,False,False,False,False
Ugg_n-nSlkkSSXgCoAEC,Dt9-byUhPdg,yea we should beat up all white people rob black owned stores and cause massive riots wasting money i bet  of yall do not work stop wasting people money and just off yourself i hope every single person their got shot that did not happen though sadly,True,True,False,True,False,True,True,False
Ugg2ItA50j3R8HgCoAEC,Dt9-byUhPdg,blacklivesdontmatter,True,False,False,False,False,True,True,False
UggCzcniRCJgSHgCoAEC,Dt9-byUhPdg,seeing the comments on here just proves how backward this country is,True,True,False,True,False,False,False,False
UggeJRv-GDRnD3gCoAEC,Dt9-byUhPdg,the police should not be militarized,False,False,False,False,False,False,False,False
UggIwAmWsxlVnHgCoAEC,Dt9-byUhPdg,dumb mf,True,True,False,False,True,False,False,False
Uggmdct5T_880HgCoAEC,Dt9-byUhPdg,you cannot stop the revolution well it been  years i would say that they have done a pretty good job so far,False,False,False,False,False,False,False,False
