Text,IsNationalist
1 obstructing interstate commerce is a federal felony offence 2 the cops are useless 3 blm is the democrats modern version of the racist terroristic kkk they also created 4 these are not protesters they are rioters 5 the drivers of the first row of cars are wimps 6 imagine dying in a ambulance stopped in a traffic jam miles long,False
where are the trucks with foghorns,False
these people did more to hurt their cause than help it that day no one that is rational is on the blacklivesmatter side anymore,False
a supra needs to let off if that happens,False
signs saying black lives matter and they are blocking black and white people wtf,False
should have dealt with them with force,False
drive through them,False
stupid american,True
if it was me i would have just kept going if you get hit you get hit i would slowly push my way through ppl who did that need to grow the fuck up,False
it should be a law if there a protesters blocking the street you should be leagaly allowed to run them over,False
pepper spray the cunts they will run,False
bunch of pussies who have nothing better to do than to cry about problems that are only escalated because they do stupid shit like this,False
i am not informed 100 about what exactly is going on but that was fucked up i am trying to find reliable resources to understand this i cannot believe that it is 2014 and thing like this is still happening,False
the people in ferguson have to loot the oly thing the goverment cares about is the economy fuck it up n they will make an effort to stop crooked cops,False
good quality,False
wow,False
welcome to new world order,False
who the hell cares if there are people peacefully protesting if the police feels threatened they are gonna act i say blow them fuckers in the face with some tg that is what follows a riot,False
i want to toss one of those gernades lol not at anyone of course but at a range that would be the fucking shit,False
ah memories btw you brought the fireworks,False
stuff like this is one of the reasons why people associate violence and danger with black people,False
that was awesome,False
i love this lady we need more strong women like peggy hubbard,False
peggy im a native american and i love you honey,False
huge wisdom here for anyone that has ears to listen,False
mrs hubbard you get it jamyla bolden died so needlessly,False
amen amen sister you go you strong black woman i got your back,False
a stand up woman speaking the truth i applaud you you have more guts then most young lady,False
peggy you are blessed with so much courage heart thank you for your honesty passion in this matter whatawoman,False
this lady should be the first guest speaker at all of al sharpton s rallies seriously,False
i love this woman this is a voice that matters fuck black lives matter,False
thats a real parent a real mother nothing but real talk right there she learned well from her mom a voice of truth in a sea of bullshit,False
finally a black person with a unbiased opinion an incredibly high percentage of black lives are lost among themselves and only an extremely small fraction from police black people need to take responsibility for their violence,False
thank you for the truth and speaking for the innocent,False
this is sad disgrace to all black people,False
my mother told me the same thing god bless this woman,False
this gal calls it spot on way to go ms peggy way to go,False
when i c the blk lives matter bullshit witch i call bullshit 5 black people were killed in a five period in newark nj where were they i call bullshitb,False
love it i same the saem thing go peggy stupid ya killing ya selves more quicker than stlpd could ever wakeup,False
niggas love being the victim in any situation that why i separate my from them and other black people need to do the same,False
oh that politicians had the same style of oratory peggy hubbard in one short video rings out a message that is loud and clear to those who will listen ok i am in england and thankfully we do not have a gun culture but i have seen enough of the american scene in my time to know that peggy drops all the hang wringing crap to tell it as it is her words should be written down and posted in the white house mavbe someone there would listen and act,False
everyone share this this women is awesome,False
this is real black leadership real revolutionary radicalism,False
respect,False
thanks for being a voice of sanity in the black community peggy,False
wow people like me cannot say these things she rightly says because the pc police will get offended tag me as racist and therefore no truth i might speak is given credence society as we know it but her speaking the truth magnifies it like no one else could why are not we elevating people like her to school boards city councils mayors state and national office,False
and she a us navy vet mad respect,False
day day thisisacommentary here some truth for you,False
so this bitch is talking about people like dylan roof james holmes jared loughner jerad miller tim mcveigh jared loughner jim david adkisson paul hill scott roeder frazier glen miller jr elliot rodger buford o furrow john r houser etc then right,False
thank you for being real when i heard about the little girl i thought the same thing where is the rage the media and who is ever behind them want to promote racial tensions and nobody in the black community wants to talk about the elephant in the room its almost like everything in the media and music scene promotes a thug life,False
peggy is my hero,False
awesome women,False
i think alot of black people are tired with gun violence and gangs and ignorance in their communities and want it to stop and yes their are bad people of all races but whats gets to me with that statement when you talk about things in the black commuity people are so quick to say their are bad people in every race and say your putting blacks down when you just want your people do better and caring their selfs in a repectful way,False
tips hat to this class a lady well spoken,False
if only more black people were like her,False
she is right blacks are in the shitter because of themselves not the white man,False
obama should be saying exactly what this lady is saying instead he defending the thugs she should clean up her language however,False
so proud of a woman mother that stands on principle morality just plain common sense and not afraid to go against the tide of her cultures wrong path kudos to you peggy also to the mother of the 2 kids in hattiesburg ms that killed 2 police officers then stands up and takes responsibility as we all should you two are wonderful role models and my latest heroines,False
basically she doing more than talking black lives do matter but i guess when looting and rioting take place only for an asshole whose robbed and druged up the community she hits on all points and was on cnn she believes there is police brutality and wants reforms she knows theres racism but she also knows nobody is going to take a fucking second look at black rights till black people take a stand against self destruction,False
i have spread this video everywhere awesome,False
thank you peggy,False
the female uncle ruckus,False
well damn good for her,False
im a white person who always thought everyone should be treated fairly with blm and creating a bunch of bull and threatening my life and others by making it harder for cops to take out the bad guys maybe not drawing their weapon fast enough or killing the spirit of being a hero or killing the spirit of not putting out 110 and doing just enough to comply no more rushing into burning houses type of thing from a few bad cops and with the neighborhood gangs in my neighborhood having the heat taken off them emboldening them and not the spirit of all lives matter a form of racism in itself blm is causing a feeling that black lives do not matter peggy gave me hope there is still hope that there is still intelligence in the black community so maybe we can still all live together i am one less white guy willing to join the kkk because of peggy not blm,False
i agree with this sista 100,False
as a black person all i have to say is thank you for speaking the truth too many blacks out there causing trouble dressing like idiots and bring trouble to themselves killing eachother causing crimes then they complain the police are after them when they are up to no good i am just glad my parents grew me up properly i stayed away from the garbage,False
thank you mrs hubbard i am so happy that you said what needs saying blacks are allowing their neighborhoods to be destroyed by themselves black mother stand up and be counted black fathers keep your ass home and help raise your children peggy chief i have your back fair winds and following seas shipmate slap heard round the world needs to happen a whole lot more my sisters,False
you go girl have listened twice retweeted twice first from gateway pundent second from youtube god bless ms hubbard and god speed with your vid,False
great video thank you peggy,False
this brave woman brought tears to my eyes,False
peggy hubbard for president 2016,False
very respectable woman,False
too much logic and intelligence she must be mixed race with some intelligent white dna in her,False
amen tell it like it is sister amen,False
we need more people like peggy hubbard i support her as mother of the year with common sense,False
i think i just fell in love,False
one must be fucking stupid if one attacks a police officer and expects to get away with it without any response from the police,False
i never heard of this woman before but i am loving what she is saying this message is too valuable not to get out there thanks for posting,False
hit the nail on the head black lives matter guess not when they keep killing each other over stupid shit like gang loyalty and selling drugs instead of getting an education so you are able to get out of the getto your in i take my hat off to those parents who raise there chlidren to have values and pride in who they are cause those are the ones who will make a difference not the drug dealing gang bangers the only difference there going to makeis one less for the holiday dinners,False
dear peggy can you please be all of our mother and run for president,False
plenty of white people do care but when they have the exact same views as this woman they are deemed racist i stopped caring,False
look deeper into why this happens all over black people did not put black people in this situation we are all in as black people hope she learns her history,False
i love this woman wish there were more like her it would certainly help the cause if more were on the same page,False
that just cruel of her as a mom,False
she spoke what on others want to say,False
this women should get the nobel peace prize instead of that antichrist obama,False
bravo,False
correction black ppl have never been the most violent ppl on this planet now some of what she is saying is true but when it comes to this black on black crime shit do not just single my race out when the same shit happens with other races all across the globe,False
i am sure michael brown knew the killer of the young girl and considered him his homeboy,False
i love you peggy,False
yeah what she said save us some tax dollars so we can buy parts for are harleys and ars lolol,False
peggy i know there are many more fine black women and men like you who are sick and tired of the violence and the blame thanks for speaking up,False
awesome job peggy thank you for telling it how it is and the truth westandwithpeggyhubbard,False
that community should be marching for peace hand in hand for the girl that was killed sitting in her home doing homework she deserves at least that or society has let her down maybe al sharpton will lead,False
truth delivered with the courage of conviction not political correctness reaches the hearts and minds of the honest productive and hard working people this lady says it like it is,False
right on dynamite,False
you see if blacks speak the truth and do not conform to the norm they are considered uncle tom and sell outs,False
so now a days if you are conservative support the confederate flag denies racism and criticize black people you are deemed a hero by white people lmao please get this white woman in black face off my screen,False
real strong black woman not afraid to speak the truth,False
peggy i love your video and i once use to stand for black lives matters but now they are using it as an excuse to get away with crime i know a lot of good blacks who would like their voices heard but their voices are silenced because of this nationwide uproar of black lives matters and their afraid if they say something they could be the next victim,False
okay blacklivesmovent thugs stop with this carp u wanna stand up for a murder but yet a child died by gettin shoot in the cheast all becasue u all wanna act like the plant of the apes movie all because of this excuse me black are killing other blacks and u wanna come after cops and white ppl and call us names rastist names all because u dont get it try lisening to the lawa obeying the the law and stop shooting inncent ppl for you own benfits all of u guys killing other ppl need to be in jail,False
you freakin go girl,False
amen peggy hubbard color makes no difference it the person on the inside the innocent nine year old little girl is the one attention should have been on some people just want to cause chaos black and white all of what is going on is exactly what obama wanted now look at our country and this mess that it in i admire your courage and telling it like it is peggy hubbard,False
one race the human race,False
omg she is putting it all out there telling the truth it hard but it true,False
before integration black people had their own schools business and banks after integration they lost every thing,False
no leave it alone do not take it down,False
wake up black people,False
this older white conservative says peggy for vice president could you imagine a trump hubbard ticket woweee wow,False
pretty woman dang,False
leave the video sometimes the truth hurts thank you for posting the video,False
ask your fellow white liberal press networks and blogs to post this they wo not they cringe at black conservatism,False
she said i need new parts for my harley lol,False
thank you finally a powerful voice for the truth from the black community 93 of black killings are perpetrated by blacks for the most part even the 7 of black murders by non blacks are not directed at innocent black citizens but rather drug or gang related donald trump star parker i hope you are aware of peggy hubbard comments and address this issue as honestly as she has there needs to be a seat at the table for ms hubbard in the trump campaign and administration race mongers like obama eric holder pelosi reid jessie jackson al sharpton the naacp the congressional black caucus congressional democrats of all ethnicities and on all levels of government and the mainstream media have all conspired over the last 50 years to turn viable black communities into government dependent ghettos by knowingly advancing a false narrative of systemic white conservative racism perhaps their greatest accomplishment is the destruction of the black nuclear family seventy two percent of black children are born to single mothers why get married or limit the number of children you have when obama and the progressives will gladly extort taxpayer money to take care of you and your illegitimate children in exchange for guaranteed votes to keep themselves in power this master plan and policy insures generations of newly created disaffected and dysfunctional adults who will necessarily become democratic voters if the race hustlers mentioned above reacted in the same way to black on black killings they could go into those neighborhoods and with their power wipe out all the gangs minimize the drug use and give the community some real hope and change it will never happen they need black communities to be dependent and feel hopeless in order to maintain their power and control they are living the good life off the backs of their own people while deceiving them into thinking they care just think if these purveyors of lies and damn lies could not make race an issue over the past 40 years they would have to get real jobs like the rest of us,False
peggy i tip my hat to you,False
i love her every thug deserves a slug,False
body cams should also air what the police run into day to day not just when the cop screws up,False
reasonburger twitter powerful blunt force trauma powerful i hope your words change the thinking of those whose concern for black lives is so misplaced thank you for sharing,False
peggy hubbard for president,False
i agree with most what you said but i cannot trust police if they wo not arrest crooked pedophile protecting treasonous politicans same thing for military people,False
blacklivesmatter was built on deceit and lies,False
i dont like generalizations as she used it in her rant but to her main point she is right chris rock said it best there are black people and there are niggaz a nigga morns a killer that got gunned down in the street a black person mourns the loss of innocent human life such as the little girl that got murdered based on comments here the black to nigga ratio is dropping,False
i will tell you what is even more taboo to talk about something the news media wo not touch with a ten foot pole black on white crime blacks sexually assaulted over 30 000 white women in 2005 but fewer than 10 black women were sexually assaulted by white men yes i used 2005 because the boj does not make these stats available online anymore stating that these statistic may be inflammatory to certain ethnic groups and this is only the tip of the iceberg,False
peggy you should watch life leadership revolution videos these people are very smart and very good mentors really think if you did some research and training you would be a great leader keep up the great work,False
the best and most honest black people i have ever know,False
bam she said it all,False
god bless this lady i wish there were more people like her with the same intelligence god bless that little girl who lost her life to thugs it so sad and not a single one of those animals cares black lives matter my ass it is innocent lives matter,False
as a black man i have to say this is needed just as the black lives matter message is needed its not either or its both and,False
ms hubbard i have absolute respect for you wish you would run for office any level you got bigger balls than most male politicians you call it like it is bravo,False
well said peggy your message should be shared with everybody,False
mansur ball bey was not a thug he worked at fedex and was not in the house being served by a warrant he is not on any video brandishing a gun he was shot in the back which is illegal in the us for a police officer to do the st louis pd is not releasing data because they know they shot and killed him in error ball bey has no criminal record what hubbard is doing is illegal she is going on national tv and slandering the ball bey son frankly i would sue her,False
after watching the second part of rest in power the trayvon martin story i just had the urge to watch this again,False
https youtu be qlpgdyvx dm really black people are the most violent,False
thank you for speaking out on the problems in the black community,False
yea we should beat up all white people rob black owned stores and cause massive riots wasting money i bet 90 of yall do not work stop wasting people money and just off yourself i hope every single person their got shot that did not happen though sadly,False
blacklivesdontmatter,False
seeing the comments on here just proves how backward this country is,False
the police should not be militarized,False
dumb mf,False
you cannot stop the revolution well it been 2 years i would say that they have done a pretty good job so far,False
i feel sorry for what hapenned but why thus think do not happen when a gang member kill another one why you just go to the street when a cop kill a black male knowing that gang menbers they killing each other every day i lost a family a friend to that and no one went to the streets and scream stop the killing but when is a police killing a black person whole world stop humans,False
burn public storage that makes sense,False
they must be mad cause there quiet a few that have lost thier belts,False
good,False
the real criminals are on wall street those guys steal more money then any inmate in every penitentiary every dreamed of stealing,False
so this is the revolution setting your own neighbourhood on fire good job burn down some suburbs where these cops live how does making yourself homeless achive anything,False
molotov cocktail the local drink and all she wants to do is dance dance,False
brown stepfather has his pants half way down,False
the trés totes hilars re this vid is that a grip of these revolutionaries are regular posters on afro punk which only has about seventeen massive corporate sponsors the revolution which will start now is sponsored by the following multi national corporations ha ha ha virtue signaling satire practically writes itself,False
congrats you got your town in flames now roll and live in that 3rd world hell hole also try to move out oh wait you cannot cause your town is now garbage in probably all business markets p,False
all you white immigrants need to go back to europe and tbh native americans we are here before the european settlers came over on there boats,False
what a bunch of complete dumb asses,False
ignorance of the law is no excuse 18 u s c 242 deprivation of rights under color of law,False
i agree time for a race war,False
we been at war for 400 years please a war was started where three quarter of a million americans died for you stop bitching,False
they are weird white under the pretext that the police officer is white must less risk than others it would be a black police officer who would kill a white it would have taken 20 years in prison not me i may be white but i am against this there is no white or black we are all equal,False
crimes committed during a riot should become a federal offence the federal government has the ability to build unlimited prisons,False
michael brown was a thug god bless the thin blue line i graduate from the police academy in december,False
and what do the people see here i cannot even understand what they are saying is this black america is this good for the world to see how do the people respect a race like this when they see so much bad,False
these people did as they shouldve wish they wouldve literally burned the entire city down,False
lol look what it got them,False
scrolls down in the comments to see a bunch of racist comments me look trump supporters sits patiently for the hate ok seriously a lot of people are saying this is wrong which i say yeah it kinda is but people are saying it s just because they re black think about all the african american people out there that are innocent and did nothing wrong,False
3 40 someone get her some milk,False
must be nice looting protesting rioting and burning stuff down in the middle of the night when you do not have to get up to go to work the next day,False
is it really that hard just to open fire,False
police shot 1 black guy then the blacks riot when a black shoot a black what happens,False
dirty mongrels,False
national guard should be called out at the hint of a riot the national guard really spooks the rioters,False
now your tax dollars will get them a spanking new cop car,False
that police car was purposefully left for them to destroy and get their anger out instead of on more businesses the cost for the destruction of that car will be passed off to state taxpayers,False
95 of the policing problem being protested here is caused by black criminals let not forget to blame and address the elephant in the room,False
peace needs to be found on both sides be stubborn be relentless be peaceful do not go to work sit on the steps of those in power for days and chant your concerns fear is the path to the dark side fear leads to anger anger leads to hate hate leads to suffering yoda 3,False
for an inanimate object that police car was very resilient to getting completely flipped over and set on fire,False
i hate basterds like this but i would have been funny if they tried pushing more and it flipped back on top of a few of them hacopcarcanstillfightback,False
ferguson 2014 protesters flip police car the new york times,False
i wish the car flipped over and crushed the rioters,False
it only ameland,True
the cops need to look at the video and start arresting these people,False
why do they only showed the violent protests,False
good job guys you just raised your own taxes,False
so your friend gets killed which that means your burn down your local homes and items seems correct,False
my question is why they park that cruiser in front of the protesters,False
in the point they almost set a person on fire,False
rip crown vic most durable car ever,False
i hate it how people have to read everything for me because i cannot read because i am black,False
everyone saying there is only black people there there are white people a white woman who got shot with a rubber bullet came out the next day and two of the black people where helping her walk,False
this was truly a tragedy not only the death of the kid but they way that the city reacted this is not the way to get justice it only makes matters worse this is the malcolm x way of handling things not the dr king way,False
maybe i do not know the exact story and such but from what i understood this is supposed to be a case of a grown man shooting a kid this ai not supposed to be racial you guys are letting in on your hate whether you are anti black or anti white or w e and you seem to be forgetting what is going on here a police officer shot an innocent kid that it want justice for that not for your fckin race the moment you pick a race a side you have become a fckin joke i dont give a rats ass about how many blacks have killed whites and vice versa what i want to know is why the fck is that police officer walking it off free after emptying his motherfckin gun in a child,False
michael brown deserved to die he was intoxicated aggressive and attempted to reach for a cops gun,False
i have experienced racism on both sides then why are you being racist against whites,False
muslims from the uk are with our black brothers sisters in america,False
kid was a hopeless piece of shit look at him bully the store owner his bad decisions got his dumb ass shot and killed,False
y all racists as fuck god please bless america,False
some people have seen mississippi burning way too many damn times,False
so many racist comments i hate being white sometimes,False
why the fuck do they need military police against civilians it like they just wanna bring out their new gear and dress up like a soldier and strut around in it trying to look tough,False
do not let the elite divide and conquer tactics work on you they want to keep us racially divided so we can never rise up against them,False
what j kind of bandana was that guy wearing it was light up,False
oh man you thug life types you are hilarious seriously you are a fuckin riot look take your three dollar pocket knife back to the pawnshop pull up your pants stop playing basstracks in some 80s sedan with rims that cost more than the car itself and sit your ass back in the office where you belong the criminal life ai not for you,False
7 24 7 30 xdddddddddddddddd,False
the shooting had not one thing to do with him being black black people make it a black issue bottom line was a grown man robbed a store and ignored police orders why do people think its ok to protest on the behalf of a thug who has no respect for the law yes it is a shame that it came to his death but if he hadnt have been a thief he would still be alive i hear this bullshit about blacks gotta do what they gotta do hard streets from the streets blah blah blah you wear your hard living like a badge of honor but with no honor for this country but hey lets go steal some cigarillos to make blunts worsen what is already a ghetto,False
blacks get my prejudice easily,False
remember that time every other race rioted because someone of their race got shot by a white cop after attacking the officer or waving a gun around remember the huge riot last year when a 13 month old was shot in the head by 2 black kids oh,False
didnt he attack a police officer and steal from a store what did you expect,False
0 10 legend has it that he is still yelling move,False
truth is that the people need to realize and accept that michael browns actions brought him to the situation the bible says if justice is not served fast do not put your justice and your own will but people said no justice no peace it these words that awakes the scriptures in my head deeply i can say that i cannot speak everything i wish to speak right now for it is too long and i believe what i would say will come in its right time,False
darude sand storm,False
just finished the video now to gaze upon the racists and bigots in the comment section it will make me glad i am a human being,False
everyone is saying micheal brown deserved it but what about treyvon martin and eric garner,False
hmm maybe theres more depth on the subject in the comment section nope just a bunch of degenerates,False
yall need to stop acting like mike brown is some innocent guy who never did nothing wrong,False
not one pair of work boots was stolen in the ferguson riots,False
us police use peaceful ways that why he needs a bulletproof vest and helmet,False
they do not want justice here you see a mob mentality in action he guilty no matter what the grand jury says no matter what the evidence says let just hang him from the nearest tree what about the officers rights they need to learn to speak proper english and get a job who the bigger racest if a white crowd did that they would all be in jail,False
mike brown was a criminal thug fuck him,False
5 53 did you see that brick hit that white pig on his helmet lmao nice shot should of hit his face,False
fuck mo and kansas city,False
if mlk saw this he would cry,False
this is not really a race issue this is a police brutality issue this is not the first time a cop like darren wilson was not sent to jail for what they did a group of police officers shot and killed a homeless white man just because he did not want to leave the spot he had his home at they shot him attacked him with k9s then shot bean bags at him long after he was dead they even had it on camera and they did not go to jail there is a problem with our police and if we keep ignoring it then it will only get worse and worse do not try to make excuses for a bad police officers behavior and be thankful to the ones that do their job right,False
every time he interviewed a person i noticed they all ghetto and can clearly see their education is that of a preschooler who ever protested and did all that incredible stupid stuff dr martin luther king jr would have been disappointed in all of you and i respect him all the ignorant black people like always ruining things and then they say they did not do anything and they are always the victims wake up stupids you guys are not the only ones you are just making america look stupid,False
the right to loot the right to private property and the right to destroy public property you can play the victim card but nothing will change,False
yes lets destroy someone else property and ruin their day because we are mad at someone else take that police cunts,False
lol at police in the begining sounds more like hes saying moo then move but that cow i mean cop maybe feel more like a cop i mean cow,False
fergueson residents are stupid they complain about crime and when the police shoots a criminal they get all emo and tell the police to leave while rioting looting and destroying their own community where is the logic in this i think they are just trolling srs,False
so every time or do not agree with the police i am going to go and burn down everything that has no relation to what i do not agree with and call it protesting these people are so fucking stupid it as if we are de evolving,False
look people black lives do matter just like white lives do just the same mike browns life was lawfully ended by a police officer that was being assaulted by mike brown the suspect aka mr brown was a football player about 6ft 3 inches not to mention was high on marijuana the officer was 5 ft 11 inches and was only armed with a baton and a gun now after telling mr brown to put his hands up witch all evidence shows he did not he was shot while he was assaulting the officer now before you say well this and that why did not the officer do this or that well unless you have been or are a police officer you cannot say the officer did something stupid or should have done something else this officer was being attacked by a man much larger than him he did not have time to stop and think hmmm maybe i should not defend myself maybe i should let him kill me,False
comments on a vice video are always so extrem in this case obviously racist i cannot take them seriously,False
over 450 people get killed by cops in the usa every year if cop would kill so many in my country i would be on the streat an protest no matter if the dead man is white or black but in the comments here are so many white people that dont give a fuck about a dead black man i dont get it every unnecessary dead should mater,False
these people are stupid as fuck they would t be doing this if they had work at 7am these is their idea of fun because they are losers and have nothing better to do oh yeah and great work burning down that auto place no a few more people are unemployed and cannot provide for their family great work all this because the police shot some criminal who happened to be black these people are the definition of sheep there in not one individual thinker among them,False
i like how the begining it was peaceful and now even the fucking reporter is wearing armor xd,False
put this in a civilians perspective two people get in a fight one gets shot the other goes to jail but since he is a cop he was protecting him self micheal brown was shot 151 feet away from daren wilson s patrol car so there is no way that he could not get him self out of that situation he continued the conflict between them two there was no reason to shoot him there where other options like pepper spray or his tazer,False
7 28 lost my shit to that guy lmao,False
i cannot understand what the lady in 1 30 said after going through some articles and videos about this shooting incident i personally think this case is too exaggerated the riot looting and other criminal activities they said caused by the grand jury decision are so fake they did the crime because they saw opportunity of disintegration then use the decision as their reason,False
the lady at 7 30 hahahaha,False
united shits of america is collapsing this is good,True
these people just do not get it if you do not want to get shot do not act like a thug then threaten a police officer just effin ridiculous just an excuse to act like assholes oh and good job destroying your own city,False
somebody pick up a gun and kill a cop already la style,False
police dont try to shoot for legs arms or other body parts to immobilize someone every time an officer has to fire their weapon it because they are using deadly force they are trained to aim at centre mass not for other parts of the body,False
im so sick of seeing racist comment that a shame we still have rascim in 2015 grow the fuck up people,False
the only justice we will get is in the street an eye for an eye you kill us we kill you,False
i like how blacks can be all racist against white ppl without consequences keep it up nice new world we live in keep it up,False
i find it insane that black people always play the racist card over every single little issue between a coincidental white black situation when in most cases race has nothing to do with it also they say they want justice than why go around destroying private property and looting shops how in their right mind would ask for justice and rob and destroy peoples lively hood at the same time it as though these black communities think it is perfectly acceptable for a black person to kill a white cop but when the cop follows procedures and defends him self from a potential fatal attack they get angry yeah the black guy might not have had a firearm but could easily have had a knife or something why do they value other black people more than a white law enforcement officer life is equal and as such they should understand that the officer defended him self from an attack and yes it was an attack,False
black lives matter white lives matter all lives matter,False
cuumm dowww heeeeerrrr lol it come down here,False
do not get why the cops are armed for civil war machine guns against unarmed civilians throwing bricks fuck the united states the people of america must free themselves from oppression,False
i see all these signs black lives matter no parent should have to bury their child justice i bet you they would know the last three black person shot by a white cop but if you ask them to name one person in the last hundred who was killed by another black person not a damn clue where are the marches and protests over that you are far more likely to murdered by another black person who is not a cop that is a fact fuck you sharpton you are no cornell west,False
cops pigs,False
i saw an article about many more cases that went pretty much the same as this one but why is this particular one making such a big scene,False
why is the cop mooing at people in the beginning,False
man its all good that they fighting back just hope the minorities dont get rained on by these national guards look at all those wepons acting like its a war,False
only 1 out of 11 000 cases presented to a grand jury does not return an indictment apparently the militarized police state gunning down an unarmed teen is that 1 time unevolved racists used to hide behind white hoods now they hide behind computer screens police badges,False
darren wilson should have had to stand trial and prove he acted in self defense to a jury in an open court of law just as george zimmerman had to and did and michael dunn had to and could not a grand jury that operates in ecret cannot be trusted just as no government can be trusted that operates in secret,False
it all because he black,False
they cannot help it but these motherfuckers are primitive compared to white people they get frustrated when they live around white people because they cannot compete blacks in africa are much more self assured because they do not get reminded every day that they cannot compete multiculturalism is not good for anybody all these people throwing fits are living off tax dollars stolen from white people,False
shoot all looters on sight,False
how can i be a vice news dispatch,False
another bulllsship vice documentary that doesnt focus on any facts just idiots with no jobs who are venting their own racist paranoia,False
10 11 what fucking evidence of by evidence you mean the fact that he was a suspect in an armed robbery and the autopsy reports that evidence that shows the cop is innocent god damn,False
i feel they are thirsty for violence rather then knowledge,False
us police logic shit its a brick shoot them all quick call the army nuke them all,False
man it stuff like this that really make me reconsider how the world would be if hitler were alive,False
what burns more tear gas or o c pepper spray,False
so i guess he gets away with it since he had a label or title of police but if he had a title or label of low life or thug or addict i guess he behind bars then smh,False
ignorant,False
08 10 dat mask tho,False
lol stupid mooslims,False
facts michael brown is 18 a legal adult he was robbing a store at the time he assaulted someone in the store and assaulted a cop if you assault a cop you are mostly likely go to get shot how is this racist,False
we are living in are final days and it only going to get worse,False
back to africa still a thing cause they seem like they really do not like it here and its not working out maybe they can turn their continent around,False
its sad what about god he is still in control only he knows he is tired of all of it if michael or derren is wrong or right only god knows let him be the last to judge,False
all i see here are a bunch of ignorant fucks that are trying their hardest to turn this into a racial thing which it never was a racial thing from the start it was self defense plane and simple you attack a cop your ass is going to get shot,False
i feel for the blacks here in america i understand everything,False
if you think i am nit upset about the white people as much as the black people who get shot by police every day you would be ignorant as fuck racism is nit the only problem here its the militarized police we are seeing down with police culture i am just as sick as being disrespected by police as any black man if they use violence you best bet all of logical america will fight back despite the colour of their skin go furgson next time bring your own guns and shoot back,False
america days are coming to an end the emigration rate has been multiplying each year mostly wealthy individuals while the poor and unskilled are flooding in unchecked goodbye america it was a good run,False
i dont understand why the black community wants to rally behind a wanna be thug when the video of the guy robbing the store came out i would have thought most of the protesters would have gone home michael brown was a turd this crowd is full of racist who hate the white community,False
11 21 lmao i do not agree with the rioting and the violent protesting and all that good stuff,False
i like how they say hurr instead of here,False
the one thing that i think people forget most about the riots in ferguson is the human combat it minds are so wrapped up in the race and not focused enough on the people,False
thanks obama,False
how is it possibly this many people can be this unbelievably ignorant,False
staged event fake riots divid and conquer fake news,False
people ask for peace but then riot then bring violence,False
0 05 to 0 18 i had no idea cops mooed i always thought they just oinked learn something new every day,False
the reason why the rams moved back to los angeles in 2016,False
9 41 dems a big ass gun,False
i am not black many years ago i was almost shot by the police i was driving with friends partying even doing some illegal drug use in the car did not even notice the cop car behind me when the lights went on we all freaked we pulled over and panicked the cops had bright lights on us we were trying desperately to hide the drugs i could hear the cops telling me to get out of the car but i kept trying to hide the drugs of course from what they saw i was going into the center console maybe to get a gun i was told loudly stop what you are doing put your hands where we can see them and get out of the car i can tell you i froze and did exactly what they told me to do if i did not listen i would have been shot most likely in the head i do not understand why anyone would not just do what a cop tells them to do if they say put your hands up put your hands up if they tell you to step back step back if you defy the person with the gun and threaten them you will be shot color has nothing to do with it,False
why so much hatred from people,False
dats tuff,False
remember michael brown was just a young teen boy who happened to be built like a linerbacker and robbed a convenience store he was a pillar to his community http www liveleak com view i 464_1408123040,False
what point are you trying to make is it that blacks do not have equal opportunity in ferguson are you suggesting city counsel should give a young black man woman a job because they are black is it that black people in ferguson are treated unfairly by law enforcement are you suggesting the black community are law biding citizens that break the law less than white people and cops just arrest black citizens for fun and sport do you even know the true reason why the black community is rioting and looting have you even asked why did you see rioting and looting break out in knoxville when a young white couple was kidnapped brutally rapped and eventually murdered by black men and woman i wonder if it just comes down to racism and plain stupidity mr brown was no angel study the facts and stay away from the emotion and skin color,False
there are a lot of disgusting people in the comments trying to rationalize their casual racism and poor understanding of the context,False
whites should move out of ferguson let see how nice it becomes after that east st louis detroit baltimore same thing happened and now look at those cities,False
